Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
33940	-15724	-15708.5	-15.4885	0.066373	0.124726	0.074105	0.100267	0.0807317	0.073635	0.135919	0.154335	0.0903602	0.110605	0.0821481	0.0818889	0.110902	0.0747199	0.0934306	0.137957	0.052041	0.0909981	0.0885682	0.112054	0.11415	0.0770432	0.142077	0.0338841	0.0334567	0.0147165	0.0368223	0.0448038	0.0398143	0.0421506	0.0215086	0.0285364	0.0286383	0.0190203	0.0369192	0.0261468	0.0453327	0.0331366	0.0657563	0.0653079	0.0137526	0.018811	0.0495538	2.9671
33950	-15727.9	-15711.8	-16.1024	0.0876678	0.0962174	0.0957959	0.0967925	0.0653852	0.070762	0.129003	0.157392	0.100287	0.106424	0.0551541	0.101559	0.109464	0.0747199	0.0907391	0.136626	0.0471717	0.078255	0.100853	0.111212	0.134234	0.11107	0.144588	0.0222249	0.0288854	0.0294278	0.0239252	0.0456276	0.0285365	0.0188596	0.017513	0.0289127	0.0293825	0.0363035	0.0427187	0.024247	0.0455503	0.0347188	0.0989996	0.0678743	0.0156858	0.0280076	0.0597196	3.02849
33960	-15721.7	-15705.5	-16.2193	0.0857077	0.104569	0.0896971	0.114079	0.0827004	0.0781698	0.104096	0.164373	0.115355	0.107892	0.080372	0.0691075	0.0898542	0.0739649	0.0928187	0.13615	0.0742712	0.0875125	0.0911856	0.127711	0.115865	0.10696	0.144588	0.0403968	0.0204102	0.0247809	0.0307236	0.0448055	0.0237571	0.033448	0.0346791	0.0296762	0.0347891	0.0106428	0.0388053	0.0216654	0.0534881	0.0265679	0.0690177	0.0571815	0.0214924	0.0180578	0.0687994	3.04018
33970	-15728.8	-15713	-15.7993	0.0773124	0.111235	0.0802799	0.114227	0.0827155	0.0781698	0.122488	0.142476	0.116581	0.1199	0.0813348	0.0704048	0.0791707	0.0829264	0.101867	0.105231	0.0550018	0.087699	0.0817063	0.1259	0.113198	0.107026	0.143471	0.0274312	0.0331465	0.0102632	0.0181554	0.064817	0.0319991	0.0276791	0.0327392	0.0428079	0.0361208	0.00819213	0.0366033	0.0117579	0.0517806	0.0397623	0.0762058	0.0634705	0.01323	0.0340464	0.0576571	2.99819
33980	-15721.3	-15705.2	-16.0845	0.0793263	0.12764	0.0801245	0.101417	0.0628531	0.0869535	0.114462	0.191257	0.104819	0.104427	0.0739769	0.0821686	0.106586	0.0828887	0.0920118	0.119047	0.0701641	0.0919588	0.0807001	0.120847	0.113198	0.0954127	0.14537	0.03159	0.0312617	0.0163059	0.0258514	0.0338017	0.0283176	0.0315844	0.0267458	0.0258136	0.0434146	0.0216047	0.0470442	0.0205923	0.036435	0.0405122	0.0719272	0.0756883	0.0099434	0.0227297	0.0579302	3.0267
33990	-15732.9	-15716.1	-16.7495	0.0838102	0.0889122	0.0817177	0.135196	0.0562189	0.0883907	0.110324	0.15369	0.108142	0.129948	0.0713031	0.0936444	0.106586	0.0836538	0.0826312	0.134103	0.0792317	0.0699525	0.0882473	0.145212	0.125234	0.105752	0.161345	0.0396728	0.0279353	0.0193503	0.0189178	0.0436061	0.0274966	0.0176779	0.0268249	0.0294287	0.0389728	0.0281543	0.0308396	0.0338386	0.0480458	0.0483205	0.0965747	0.0574112	0.0169434	0.020031	0.0399152	3.0932
34000	-15723.7	-15707.6	-16.0795	0.0906543	0.115173	0.0879148	0.106248	0.085102	0.0825242	0.112015	0.168538	0.111247	0.117747	0.0684422	0.0844303	0.0932378	0.0836538	0.0952945	0.119519	0.0477561	0.0899838	0.0819571	0.145212	0.118841	0.103108	0.146597	0.0357399	0.0222187	0.0178721	0.0288322	0.0345974	0.0267584	0.0160808	0.0326814	0.0305555	0.0424981	0.0277897	0.0389656	0.0144658	0.0489948	0.0243586	0.0622577	0.0563705	0.026992	0.0286312	0.0543437	3.0262
34010	-15720.1	-15704.2	-15.8788	0.0706768	0.0959022	0.0911636	0.106264	0.0748573	0.0754706	0.112015	0.144655	0.122582	0.106085	0.0648312	0.0960523	0.0981005	0.0936334	0.0981815	0.122621	0.0820355	0.0963856	0.101772	0.114185	0.110834	0.0998296	0.142605	0.0321587	0.0260885	0.0159796	0.028627	0.037596	0.0286487	0.0268816	0.0238663	0.0200079	0.0443597	0.03174	0.0339448	0.0193148	0.0407629	0.0371934	0.0825864	0.0550884	0.0165372	0.0304404	0.0535692	3.00613
34020	-15727.3	-15711.7	-15.6682	0.0767355	0.0997264	0.0818137	0.114484	0.0782601	0.0793775	0.102062	0.129558	0.0903488	0.112148	0.0946639	0.0868312	0.0981005	0.0950359	0.0812104	0.10945	0.0528629	0.0979813	0.101698	0.102504	0.135056	0.10989	0.142402	0.0253963	0.0280205	0.0202288	0.0244622	0.0505797	0.0246953	0.0315987	0.0217416	0.0206824	0.028721	0.0287649	0.0321437	0.0245652	0.0581732	0.0479025	0.0825864	0.0672202	0.0183364	0.0245847	0.0524694	2.98508
34030	-15724	-15707.4	-16.5147	0.086511	0.111851	0.0955491	0.109089	0.0687622	0.0856115	0.120567	0.188263	0.114689	0.136318	0.0699129	0.0871403	0.110421	0.0836085	0.093973	0.127217	0.0629397	0.0567118	0.105058	0.112926	0.0983237	0.0927431	0.1298	0.024517	0.0252681	0.0235099	0.026562	0.0417391	0.027976	0.0392817	0.0266863	0.0241869	0.0326591	0.0297367	0.0418388	0.0205719	0.0416888	0.0361766	0.0828638	0.0711469	0.0210214	0.0170866	0.0672221	3.06972
34040	-15721.1	-15704.3	-16.7573	0.0827673	0.116396	0.0902355	0.109275	0.0660227	0.0773544	0.13185	0.163531	0.103112	0.112613	0.073838	0.0899193	0.0924789	0.0766728	0.0924583	0.127217	0.0642225	0.0678857	0.113992	0.112926	0.136515	0.0928903	0.129907	0.031325	0.0308607	0.0319773	0.0501366	0.0583306	0.0143113	0.0315186	0.0364607	0.0257708	0.0403119	0.02789	0.041282	0.0153446	0.0567478	0.0485342	0.0800665	0.0644951	0.0130627	0.0229339	0.0485397	3.09398
34050	-15730.4	-15714.1	-16.2937	0.0833352	0.112544	0.0998568	0.134625	0.0940132	0.0904935	0.112532	0.189752	0.102667	0.0921367	0.0571096	0.0831684	0.0977746	0.0863857	0.0922419	0.132907	0.0787484	0.0939844	0.0800724	0.117449	0.109415	0.077913	0.140716	0.0338658	0.0489784	0.0173966	0.025729	0.0490607	0.0238331	0.0259478	0.0331851	0.031306	0.0360407	0.0311084	0.0266282	0.0197748	0.0396313	0.0370991	0.0612707	0.0575901	0.0154104	0.0195181	0.0544118	3.04763
34060	-15723.4	-15708.2	-15.2503	0.0880792	0.104736	0.0880641	0.110094	0.0593112	0.0751515	0.12178	0.160406	0.0993724	0.124074	0.0893882	0.0688121	0.0976319	0.0805843	0.0913723	0.132907	0.072739	0.0637428	0.086228	0.133611	0.107799	0.0863509	0.11878	0.0321987	0.0362903	0.0238159	0.0309617	0.0438655	0.0212892	0.0279526	0.0256425	0.0196286	0.0240918	0.022932	0.026237	0.031673	0.0490754	0.0429188	0.0681689	0.0617242	0.0101404	0.0281334	0.0555273	2.94328
34070	-15724.1	-15708	-16.0796	0.0939806	0.124071	0.0887584	0.0940126	0.0706711	0.0920949	0.138233	0.160396	0.117892	0.119566	0.0816194	0.0843204	0.0851352	0.0675471	0.102069	0.13457	0.0595009	0.079994	0.0838009	0.115011	0.0948221	0.0809392	0.122861	0.0431881	0.0411128	0.0326876	0.025933	0.0424678	0.0219371	0.0296366	0.037352	0.0326011	0.0299433	0.0240115	0.0304446	0.0310468	0.0387905	0.0434787	0.057513	0.0764338	0.0114151	0.0349813	0.0493736	3.02622
34080	-15720.9	-15705	-15.8863	0.0847329	0.108355	0.0887584	0.0913257	0.0877226	0.0920949	0.124889	0.162531	0.110045	0.103084	0.0724247	0.0925635	0.0881555	0.0717893	0.078251	0.127177	0.0712977	0.0879065	0.0982811	0.145953	0.117899	0.0917124	0.127973	0.0412572	0.0170639	0.0265808	0.0173749	0.033309	0.0260178	0.0361059	0.0346428	0.0158245	0.0358168	0.0173564	0.0416783	0.0145459	0.0424465	0.0454491	0.0745596	0.0479239	0.0202668	0.0318844	0.0618546	3.00688
34090	-15726.6	-15711.9	-14.724	0.0851763	0.0997781	0.0980707	0.119861	0.0509012	0.0691039	0.106543	0.161978	0.109261	0.1279	0.0599261	0.084445	0.0958142	0.0673253	0.0796836	0.12653	0.0603795	0.0785284	0.0972622	0.120589	0.115908	0.0834486	0.134029	0.0266955	0.0265324	0.0332088	0.0226495	0.0446496	0.0216323	0.0280726	0.0287286	0.0196758	0.0254505	0.0367731	0.0393237	0.0232875	0.0478625	0.043425	0.0657192	0.0405281	0.0162488	0.0303637	0.0373856	2.89065
34100	-15723.1	-15707.9	-15.2396	0.0794634	0.121065	0.0791351	0.113895	0.0782014	0.0813498	0.0974954	0.152408	0.105667	0.112095	0.0825021	0.0741961	0.082595	0.082628	0.0816585	0.115027	0.0534954	0.0770656	0.093668	0.120084	0.114414	0.0770613	0.132934	0.0452051	0.0258908	0.0249916	0.0356351	0.0435535	0.0292596	0.0303664	0.0367118	0.0258084	0.0352367	0.0270236	0.0478164	0.0241618	0.061248	0.020623	0.0694217	0.0506299	0.0222777	0.0294685	0.0487802	2.94221
34110	-15725.1	-15709	-16.119	0.0937479	0.13044	0.0964089	0.0865589	0.0801144	0.0771002	0.127493	0.15961	0.124541	0.104059	0.0641446	0.0757923	0.109415	0.0579923	0.0926737	0.100747	0.0547335	0.0848231	0.106166	0.115468	0.119405	0.0927691	0.157262	0.0272567	0.02534	0.0340079	0.0247667	0.0433992	0.0267565	0.029638	0.04687	0.0403695	0.0276671	0.0248651	0.0422303	0.0269315	0.0360212	0.0343536	0.0597271	0.060565	0.0171008	0.0342736	0.0565503	3.03015
34120	-15723.8	-15707.1	-16.7064	0.086272	0.121422	0.0824957	0.11156	0.0806161	0.0689442	0.107097	0.15036	0.117521	0.121875	0.0762839	0.0708212	0.101446	0.0806945	0.08996	0.118462	0.0613762	0.0848231	0.0920242	0.141325	0.125105	0.0794794	0.15587	0.0375492	0.0369021	0.02373	0.028695	0.0571834	0.0233606	0.0403745	0.0379132	0.0422953	0.0382671	0.0149726	0.0384039	0.0293999	0.0505807	0.0425409	0.0658126	0.0736022	0.0217911	0.0257447	0.033939	3.08889
34130	-15725.5	-15709.3	-16.2062	0.0853634	0.110407	0.0935214	0.0970631	0.08749	0.0676205	0.127563	0.167286	0.111176	0.101769	0.0762839	0.0902127	0.108394	0.0806777	0.0835178	0.129624	0.051016	0.0659479	0.114225	0.111591	0.109813	0.106625	0.15553	0.0454426	0.0275918	0.010904	0.0199148	0.0485752	0.0208948	0.0329321	0.0305307	0.0225708	0.0358024	0.0184544	0.0408515	0.0260083	0.0451237	0.055636	0.0821791	0.0600458	0.0147442	0.0371197	0.0308334	3.03887
34140	-15722.8	-15707.3	-15.4839	0.0759556	0.111019	0.0908947	0.100419	0.0870058	0.0716769	0.112999	0.14178	0.0989309	0.0979371	0.0820115	0.0845162	0.0950021	0.0649131	0.0834204	0.113369	0.0590909	0.0867111	0.0872163	0.11933	0.118296	0.08241	0.169002	0.0449176	0.0241819	0.0209107	0.0322425	0.0505748	0.0222076	0.0306689	0.0237626	0.0482421	0.0360049	0.0241333	0.0368426	0.0252083	0.0489875	0.0398236	0.0602833	0.0752842	0.00860847	0.0232606	0.0565893	2.96664
34150	-15738.7	-15722.1	-16.6056	0.0806176	0.120947	0.077513	0.103912	0.0823161	0.0992066	0.125779	0.170628	0.112074	0.0951636	0.0676474	0.0659453	0.102152	0.0717265	0.0953037	0.102193	0.085033	0.0677394	0.104069	0.10947	0.0981719	0.0999293	0.151585	0.0293309	0.0169354	0.0231099	0.041603	0.0625522	0.0343141	0.0270523	0.0425907	0.026189	0.0341044	0.0297754	0.0280629	0.0305452	0.064861	0.0347794	0.0712893	0.0584235	0.0218935	0.0287653	0.0835091	3.07881
34160	-15725.9	-15709.2	-16.6841	0.0862494	0.110317	0.102265	0.113502	0.0855732	0.0786101	0.113878	0.15699	0.101064	0.113897	0.0827099	0.0693992	0.0928229	0.0634584	0.0953037	0.137987	0.0832238	0.0659911	0.087325	0.114319	0.123523	0.0783893	0.155224	0.0366681	0.028149	0.0171439	0.0201547	0.0380058	0.0214089	0.0343443	0.0239124	0.036774	0.0332402	0.0270007	0.0398364	0.0309239	0.0451548	0.0470607	0.0951071	0.0792466	0.0194379	0.0418448	0.0592256	3.08666
34170	-15716	-15699.6	-16.4205	0.0933513	0.110317	0.0921487	0.106761	0.0766723	0.0761629	0.124428	0.157861	0.101064	0.114161	0.066194	0.0871912	0.0976151	0.0806834	0.0817942	0.125332	0.0818854	0.103119	0.110882	0.118885	0.129123	0.0897812	0.133377	0.0360372	0.0330128	0.0277809	0.0267889	0.0445261	0.025786	0.0244741	0.0351895	0.0291506	0.0382297	0.0248348	0.0294153	0.021409	0.0440148	0.0487563	0.0772795	0.0589298	0.0150868	0.0165804	0.0442298	3.0603
34180	-15718	-15701.9	-16.0618	0.0905147	0.106183	0.0965982	0.108302	0.0766723	0.0894861	0.126926	0.163555	0.120847	0.10845	0.0815311	0.0789532	0.108641	0.0670841	0.08896	0.115961	0.0525875	0.0742478	0.0863106	0.126867	0.125102	0.0897812	0.141	0.0537929	0.0255404	0.0288735	0.0237744	0.0518081	0.024793	0.0391346	0.0271969	0.0240341	0.0351504	0.0158033	0.0357566	0.0240072	0.0354171	0.0396121	0.0570006	0.0617968	0.0125076	0.0286869	0.0551872	3.02444
34190	-15729.5	-15714.8	-14.6997	0.0797605	0.104931	0.0841112	0.0991573	0.083386	0.0793308	0.114759	0.138053	0.121238	0.103025	0.0676699	0.0789532	0.0803042	0.0807584	0.112225	0.113558	0.0683592	0.0675877	0.106706	0.102232	0.106504	0.108832	0.108768	0.0301919	0.0409373	0.0326678	0.0276982	0.052479	0.0239144	0.0283912	0.0377263	0.0188008	0.0297065	0.0262352	0.0236407	0.0179454	0.0630102	0.0266942	0.0667506	0.0512421	0.014202	0.0211746	0.0446081	2.88823
34200	-15715.5	-15699.7	-15.816	0.0749222	0.117111	0.0980471	0.10615	0.0633334	0.0764669	0.123524	0.163341	0.101322	0.100858	0.0766209	0.0776745	0.0830498	0.0790557	0.0796465	0.137822	0.0634021	0.0806677	0.098318	0.128131	0.10971	0.0913782	0.139017	0.043596	0.0360433	0.0172141	0.0348117	0.0472799	0.0255198	0.0272968	0.0364475	0.0203362	0.0339499	0.0194287	0.0345457	0.0169518	0.0353183	0.0413761	0.0807553	0.065432	0.0126497	0.0306293	0.0707068	2.99986
34210	-15735.9	-15717.9	-17.9213	0.0726827	0.117111	0.0869767	0.102991	0.108754	0.0620637	0.147404	0.163341	0.111083	0.119009	0.0772121	0.0913661	0.116685	0.0742293	0.100624	0.112598	0.0583053	0.085542	0.086277	0.143204	0.148972	0.0884045	0.130489	0.0457482	0.0314471	0.0195218	0.0371102	0.0387253	0.0281703	0.034046	0.0444288	0.0276958	0.0408144	0.040725	0.0398351	0.0222565	0.0463115	0.0425258	0.0903308	0.0661419	0.023372	0.0234037	0.062448	3.21038
34220	-15724.8	-15708.8	-16.0341	0.0725316	0.122275	0.096151	0.0812312	0.0748293	0.0903895	0.120526	0.160696	0.111083	0.112875	0.0822656	0.068804	0.0942451	0.0655427	0.0969752	0.133422	0.0647229	0.0753067	0.0988125	0.0992329	0.130113	0.0969264	0.152855	0.0486441	0.0298346	0.0293074	0.0242309	0.0655886	0.0305484	0.021405	0.023128	0.028036	0.025716	0.0354817	0.0418292	0.0183451	0.0361522	0.0452656	0.0612261	0.061181	0.0175686	0.0254071	0.0509572	3.02166
34230	-15726.7	-15709.8	-16.9056	0.0849573	0.107461	0.0937638	0.130318	0.0792013	0.0957122	0.134011	0.160696	0.115846	0.109819	0.0658854	0.0919093	0.0813722	0.0928181	0.0785164	0.10786	0.0664989	0.0769989	0.0947673	0.131109	0.13929	0.0926168	0.145643	0.0294729	0.0262675	0.0261468	0.0283658	0.0574031	0.0351439	0.0248837	0.0245051	0.0262963	0.0589659	0.0243986	0.0455313	0.0175579	0.0351409	0.0419902	0.0778986	0.0477366	0.0178708	0.0316167	0.0545531	3.10882
34240	-15730.5	-15713.6	-16.8162	0.0802662	0.103319	0.0732446	0.0892254	0.0794389	0.0727396	0.133082	0.160696	0.106577	0.133656	0.0866747	0.107138	0.0844559	0.0989365	0.0833864	0.134451	0.0683168	0.0769989	0.107422	0.128826	0.128069	0.0872539	0.145643	0.0352558	0.014554	0.0217171	0.0410345	0.0608876	0.016123	0.0170284	0.0411138	0.0290282	0.0521382	0.0294935	0.0414043	0.0207088	0.049642	0.0403387	0.0728912	0.0674494	0.00862154	0.0240755	0.0465476	3.09987
34250	-15752.7	-15736.4	-16.3122	0.0780892	0.116109	0.102427	0.110103	0.0727854	0.0860219	0.139448	0.16733	0.107927	0.135229	0.057176	0.0901896	0.105469	0.0620734	0.0958929	0.115768	0.0728402	0.0770415	0.0870423	0.120418	0.116981	0.0905996	0.108482	0.0394031	0.0114985	0.0429765	0.0181578	0.0694582	0.0472362	0.00891837	0.0309627	0.0280564	0.0413051	0.0174726	0.0477005	0.0272704	0.0513552	0.022294	0.075302	0.0768783	0.0230138	0.0224322	0.0323345	3.04947
34260	-15721.7	-15705.8	-15.8231	0.0836747	0.120366	0.0890264	0.119767	0.0851488	0.0721122	0.11559	0.163208	0.120896	0.10334	0.0636132	0.0805784	0.0857979	0.0790386	0.0958929	0.134315	0.0531796	0.0895953	0.0766528	0.135875	0.104125	0.0932908	0.143769	0.0295507	0.0327165	0.0332151	0.0236653	0.0512141	0.0284503	0.0284071	0.0321055	0.0180309	0.0340513	0.0164512	0.0352133	0.0167751	0.0444416	0.0234918	0.0808729	0.0526292	0.0190626	0.0287484	0.0626229	3.00057
34270	-15731.9	-15716.3	-15.5903	0.0751414	0.104284	0.0595524	0.106334	0.0833054	0.0619595	0.121103	0.151639	0.104407	0.125893	0.0873244	0.0703977	0.107036	0.0913743	0.0629312	0.136404	0.0475288	0.0850979	0.0766528	0.122839	0.0994479	0.107193	0.145502	0.0365034	0.0262297	0.0159625	0.0287853	0.0444482	0.0391111	0.0330936	0.022296	0.0267842	0.0352342	0.0304668	0.0405417	0.0166185	0.0662913	0.052569	0.0725317	0.054511	0.0242577	0.027331	0.0503712	2.97729
34280	-15721.4	-15704.9	-16.4351	0.0751445	0.110337	0.108747	0.0982861	0.0837205	0.0858453	0.113457	0.154893	0.107568	0.116924	0.0743074	0.101987	0.090943	0.0726144	0.0967481	0.136404	0.0754097	0.0850979	0.0922747	0.113661	0.117968	0.102154	0.123536	0.0400471	0.0216891	0.0192103	0.0214046	0.0607036	0.0308369	0.0277685	0.0257805	0.0203007	0.0403919	0.0141549	0.0328521	0.0248338	0.0549184	0.0359844	0.0913414	0.060682	0.0120725	0.0231945	0.0655681	3.06176
34290	-15721.4	-15706.1	-15.3533	0.0689352	0.106708	0.0906346	0.100683	0.0675273	0.0804169	0.102183	0.146944	0.0955547	0.129714	0.0822841	0.0789556	0.105894	0.0694705	0.0853493	0.143092	0.0723426	0.0867384	0.0941256	0.113661	0.114089	0.0877388	0.128349	0.0360783	0.0170654	0.0258651	0.0265075	0.0444417	0.0205215	0.0268322	0.0190327	0.0361817	0.0332181	0.0186597	0.032487	0.0275354	0.0372865	0.0435408	0.0756299	0.0758864	0.0222357	0.0272548	0.05593	2.95358
34300	-15723.6	-15707.2	-16.4617	0.0810832	0.107058	0.0912574	0.112246	0.0809012	0.0804169	0.124872	0.180468	0.102451	0.118799	0.0896469	0.0742413	0.0931154	0.0628013	0.0817052	0.135992	0.0486097	0.0937789	0.104649	0.124895	0.137778	0.0749054	0.145012	0.0337136	0.0313258	0.0178578	0.0243358	0.0393363	0.0239312	0.0282323	0.029456	0.0264682	0.0397386	0.0197025	0.0240313	0.0222775	0.0461942	0.0470712	0.101572	0.064251	0.0139902	0.0333143	0.050942	3.06442
34310	-15729.4	-15712.8	-16.6195	0.0680543	0.103841	0.125023	0.0890309	0.0812265	0.0689417	0.137905	0.180468	0.100862	0.113132	0.0723749	0.0797075	0.0976153	0.0681277	0.0818554	0.126681	0.0484192	0.081009	0.105741	0.12864	0.136469	0.106484	0.133527	0.0216865	0.030972	0.0231177	0.0324167	0.0412812	0.0238388	0.0331015	0.0284426	0.041272	0.0475361	0.0262767	0.0425684	0.0170322	0.0470958	0.033921	0.0777083	0.055042	0.0232548	0.0384641	0.0600384	3.0802
34320	-15726.5	-15711.2	-15.3256	0.0912315	0.0953909	0.0987902	0.0953632	0.0645439	0.0794434	0.118948	0.144298	0.106659	0.114855	0.0649298	0.0644065	0.0895259	0.0626373	0.0993151	0.118495	0.0704726	0.0689196	0.112157	0.130231	0.13983	0.0827224	0.160255	0.0404901	0.0274828	0.0271421	0.0226835	0.04534	0.0190097	0.0342638	0.0305669	0.023661	0.0415167	0.0158592	0.0293338	0.0178542	0.0544802	0.0351695	0.0621598	0.0552868	0.0303512	0.0166726	0.048067	2.95081
34330	-15727.5	-15711.7	-15.839	0.0654895	0.130022	0.0874364	0.108163	0.0913072	0.0781219	0.10886	0.134822	0.135872	0.114855	0.0899148	0.0720808	0.0921931	0.0728204	0.0809238	0.118495	0.0576449	0.0848143	0.107813	0.130231	0.110226	0.0872505	0.129202	0.0406804	0.0254359	0.0230626	0.0347075	0.0530628	0.0241783	0.0281454	0.0178501	0.0174388	0.0410084	0.0194699	0.0369501	0.0268024	0.0542767	0.0577064	0.0683699	0.0471736	0.022263	0.0202128	0.0547991	3.00215
34340	-15724.8	-15708.8	-15.9382	0.0840947	0.125277	0.070903	0.103592	0.0813911	0.0651054	0.127029	0.156374	0.107598	0.100882	0.0630528	0.0731323	0.110199	0.0763514	0.0918823	0.135037	0.0763069	0.0774302	0.102573	0.130231	0.110226	0.0909771	0.145413	0.0401901	0.0257919	0.0273404	0.0374778	0.0548848	0.0203945	0.0266773	0.0364927	0.0260341	0.0292963	0.0298347	0.0286531	0.00872654	0.0441926	0.0211167	0.0631587	0.0669968	0.0181508	0.0380588	0.0635485	3.01208
34350	-15722.5	-15706.2	-16.2832	0.0862516	0.108648	0.0912305	0.0930859	0.0699806	0.0669842	0.122128	0.17191	0.121997	0.1051	0.0800538	0.0885308	0.0869547	0.0753241	0.0954244	0.130259	0.0847656	0.0950494	0.090957	0.126362	0.136391	0.0889408	0.114087	0.0280354	0.0322699	0.021253	0.0274894	0.0443949	0.026287	0.020609	0.0389192	0.0300043	0.0394091	0.0218138	0.0423093	0.0159907	0.0304179	0.0509377	0.0710034	0.0587967	0.0176816	0.0406886	0.0578429	3.04657
34360	-15735.4	-15719.7	-15.6737	0.0738381	0.111032	0.0832957	0.0752702	0.0596948	0.108367	0.118211	0.144421	0.10236	0.0987092	0.0708637	0.0741721	0.105027	0.0834469	0.0914233	0.130259	0.0532506	0.0722856	0.090957	0.124588	0.136821	0.109968	0.134418	0.0251251	0.0345937	0.0294283	0.0333019	0.040733	0.0289854	0.0445832	0.0336033	0.0209218	0.0448155	0.0322112	0.0312553	0.0245293	0.0376585	0.0339785	0.0804571	0.0727497	0.0259803	0.0221748	0.035855	2.98562
34370	-15726.8	-15711.5	-15.3609	0.0789839	0.0950962	0.0899977	0.0834204	0.063896	0.0837578	0.145182	0.165366	0.112757	0.107098	0.0641626	0.0804595	0.0857963	0.0744308	0.0968711	0.134778	0.0564804	0.0880527	0.111934	0.120079	0.0980728	0.0836678	0.133599	0.0264395	0.0273141	0.0240127	0.0346156	0.0562696	0.0183331	0.0246933	0.0294535	0.019479	0.0320604	0.020974	0.0297011	0.00952407	0.0457717	0.0425108	0.0877782	0.0578652	0.039115	0.0259005	0.0485942	2.95435
34380	-15737.9	-15721	-16.9296	0.0683897	0.112262	0.103631	0.107046	0.0678611	0.092518	0.0980191	0.174724	0.134942	0.11257	0.0713727	0.0855252	0.118447	0.0757502	0.102626	0.131298	0.0444262	0.0808059	0.0900197	0.122892	0.114553	0.0875582	0.149694	0.0309124	0.0283973	0.0250625	0.0246879	0.0459244	0.0319968	0.0334407	0.0179685	0.0198237	0.0579251	0.02485	0.0337096	0.0181132	0.0657768	0.0466056	0.0663582	0.0599569	0.0422512	0.0242612	0.0662622	3.11122
34390	-15722.2	-15706.3	-15.9036	0.0722615	0.102411	0.0815283	0.0971442	0.0821037	0.0816673	0.123273	0.178697	0.123606	0.117426	0.0630795	0.0759935	0.0924717	0.0913236	0.0835424	0.136879	0.0501801	0.0754478	0.0859903	0.134676	0.125783	0.0950825	0.126333	0.0371401	0.0341603	0.0245525	0.0303078	0.0508161	0.0223706	0.0223931	0.047617	0.0318831	0.0378537	0.0147387	0.0397306	0.00921859	0.029974	0.0429056	0.0715882	0.0599569	0.0282612	0.0279041	0.0483389	3.00861
34400	-15729	-15712.8	-16.2142	0.0722615	0.114393	0.0955739	0.12082	0.07867	0.0844456	0.118395	0.144363	0.108976	0.100356	0.0691702	0.0652634	0.0856777	0.083023	0.0835676	0.123081	0.0534639	0.068176	0.0962223	0.118676	0.121269	0.104684	0.153142	0.0316482	0.0339372	0.0310095	0.0292491	0.0639897	0.0355782	0.0353696	0.027828	0.0301644	0.0542109	0.032304	0.0451284	0.00926059	0.0354492	0.0304726	0.0680649	0.0612669	0.0229777	0.0344411	0.063652	3.03967
34410	-15729.5	-15713.4	-16.1257	0.0667513	0.101174	0.0785219	0.0894797	0.0768534	0.0801535	0.118395	0.174356	0.11696	0.116464	0.0711991	0.0764735	0.0942707	0.0933542	0.0619244	0.138982	0.0660552	0.0766352	0.112357	0.119355	0.123338	0.0993747	0.149863	0.0284646	0.0253716	0.0198046	0.0373418	0.0800891	0.0228425	0.0252097	0.0390695	0.0182578	0.0404775	0.0300838	0.0329136	0.0154154	0.0493419	0.0312686	0.084126	0.0517058	0.0185708	0.027001	0.0511817	3.03083
34420	-15721.4	-15706.2	-15.1193	0.0765828	0.0954963	0.104786	0.0935461	0.0789793	0.0809865	0.111863	0.171056	0.11696	0.111009	0.0734519	0.0591325	0.0924847	0.0776583	0.0951777	0.126677	0.050846	0.0714662	0.112357	0.121426	0.103621	0.0970891	0.122061	0.0336569	0.0233142	0.0261641	0.0406535	0.0444223	0.0234612	0.0251856	0.0254875	0.0343405	0.0352187	0.0166547	0.0323355	0.0240659	0.0388295	0.026981	0.0684175	0.0594047	0.0216284	0.0179953	0.067256	2.93019
34430	-15729.2	-15712.7	-16.5679	0.0642524	0.096608	0.0933603	0.112054	0.0886978	0.0896188	0.142507	0.15941	0.11696	0.108	0.0703232	0.0801005	0.0931258	0.085779	0.0951777	0.114366	0.0640876	0.0900629	0.0793187	0.114695	0.129978	0.0849382	0.123741	0.0337305	0.0277108	0.0208875	0.0345403	0.0648266	0.0281732	0.0375643	0.0266598	0.0334248	0.0473104	0.0332564	0.0435021	0.0218168	0.0516293	0.0538467	0.061722	0.0798689	0.018149	0.0146983	0.0445695	3.07505
