Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
12310	-15719.3	-15702.8	-16.4809	0.084563	0.109928	0.105762	0.104627	0.0816514	0.0951032	0.109766	0.141176	0.120115	0.0919161	0.0773994	0.0741537	0.0896078	0.089432	0.0855705	0.118286	0.0607337	0.0787145	0.0991751	0.128864	0.124172	0.0996776	0.154756	0.0474811	0.0498398	0.0233029	0.0304956	0.0323696	0.0669208	0.0336273	0.0545804	0.0517518	0.0417274	0.0408015	0.0223569	0.0296918	0.0160298	0.0288705	0.0276509	0.0461442	0.0436336	0.0267146	0.0272083	3.06635
12320	-15724.3	-15707.2	-17.0325	0.0829735	0.109928	0.0895051	0.0903079	0.0756855	0.070477	0.104006	0.172839	0.108243	0.11902	0.0858503	0.0779342	0.106134	0.0736412	0.111127	0.121322	0.0808936	0.067623	0.0977366	0.141376	0.124476	0.0995967	0.154645	0.0352988	0.0509326	0.0159266	0.0254873	0.0238643	0.0673951	0.0366787	0.0592681	0.0515989	0.0291342	0.0439179	0.0360111	0.0287982	0.0172267	0.0252047	0.0336264	0.0569293	0.0557824	0.0321712	0.03091	3.1215
12330	-15717.3	-15701.7	-15.528	0.0786335	0.0977218	0.0928669	0.108081	0.0838201	0.0749982	0.129949	0.152079	0.111123	0.110673	0.0824915	0.067971	0.0927387	0.0758418	0.0993885	0.121322	0.0536484	0.0751754	0.111456	0.118753	0.103901	0.0882503	0.126265	0.0444737	0.0490807	0.0092709	0.0320604	0.0363977	0.0696544	0.0336108	0.0618647	0.056993	0.0378591	0.0257428	0.01553	0.0369997	0.0179085	0.0241156	0.0278273	0.0486418	0.0360905	0.0296301	0.0201572	2.97106
12340	-15729.8	-15713.4	-16.4418	0.0832744	0.111984	0.0728051	0.077353	0.0662716	0.0900657	0.130053	0.140954	0.118801	0.110447	0.0936312	0.0785877	0.0973106	0.0836602	0.0839438	0.12523	0.0736532	0.0773795	0.0977379	0.135563	0.12766	0.0977689	0.163206	0.0290466	0.0392832	0.0323777	0.0217003	0.0532324	0.0528332	0.0222117	0.0671546	0.0552518	0.0418664	0.0355883	0.0152621	0.0387327	0.0196366	0.023043	0.0376341	0.0472862	0.0363583	0.0325617	0.0240332	3.06244
12350	-15725.6	-15709.4	-16.1207	0.0828061	0.112576	0.0965098	0.131052	0.0694611	0.079236	0.130053	0.167368	0.105232	0.100967	0.0725029	0.0775546	0.086049	0.0811005	0.0762428	0.12523	0.0514366	0.0668658	0.0961374	0.12433	0.111347	0.0993524	0.151337	0.0526974	0.0407591	0.0206111	0.0179679	0.0342855	0.0752646	0.0295921	0.0661812	0.0523119	0.0374926	0.0510931	0.00813941	0.043092	0.0188507	0.0127204	0.0276798	0.0390575	0.0462742	0.0399439	0.0215674	3.03033
12360	-15724.2	-15708.7	-15.4448	0.0740307	0.105636	0.0965098	0.107534	0.0660168	0.0761704	0.0953386	0.177273	0.115355	0.105015	0.0873737	0.0870376	0.0810943	0.0893688	0.0814736	0.121354	0.0617876	0.0794454	0.110673	0.113679	0.104671	0.0783479	0.136185	0.0434983	0.0437701	0.021726	0.0356055	0.0289687	0.0603787	0.017048	0.0795715	0.0428887	0.0318054	0.0302087	0.0156989	0.0392973	0.0202528	0.0292272	0.0253049	0.0348336	0.0345936	0.0388349	0.0378577	2.96274
12370	-15727.4	-15711.3	-16.0647	0.0843977	0.108681	0.0913514	0.112423	0.074175	0.0726734	0.103436	0.160584	0.128577	0.136279	0.0876603	0.0626228	0.0915644	0.0956982	0.0977473	0.13732	0.0616547	0.0823688	0.100666	0.108951	0.111499	0.0922782	0.115268	0.0292122	0.0453692	0.0223872	0.0324172	0.0213034	0.0740728	0.0334222	0.0682553	0.0464111	0.0223175	0.0419312	0.0148634	0.0299934	0.0154158	0.0205568	0.0312119	0.0523433	0.0590885	0.0271355	0.0191383	3.02472
12380	-15725.8	-15710.1	-15.7374	0.0834639	0.100364	0.10102	0.0985	0.0723892	0.0756564	0.111567	0.160584	0.137216	0.111128	0.0613832	0.0796664	0.0922556	0.0808799	0.0889491	0.108246	0.0460219	0.0688612	0.114455	0.124666	0.0995653	0.099469	0.15036	0.0292122	0.0545876	0.0236591	0.0346672	0.0288736	0.0528705	0.0309173	0.0768196	0.0660804	0.0524218	0.0268511	0.0170335	0.0341266	0.0119437	0.0267559	0.0220775	0.0449359	0.0346122	0.0254716	0.0314107	2.992
12390	-15728.8	-15713.2	-15.5791	0.0888653	0.0920409	0.106497	0.0996317	0.0654452	0.0743022	0.11013	0.151618	0.102512	0.118476	0.0871966	0.0725327	0.104605	0.0720687	0.100226	0.138253	0.0715025	0.0687668	0.0739795	0.120101	0.121269	0.0964135	0.149278	0.025923	0.0438821	0.0178542	0.0243994	0.0214967	0.0530885	0.0203966	0.0642849	0.0501055	0.0487724	0.0258462	0.0294709	0.0391625	0.00555086	0.0260646	0.0245829	0.0467994	0.0452409	0.045513	0.0320162	2.97616
12400	-15721.5	-15705.7	-15.7645	0.0786435	0.0919974	0.094083	0.115698	0.0695967	0.0743022	0.11044	0.151618	0.134093	0.119658	0.0746286	0.0852371	0.0920089	0.102045	0.0934806	0.137059	0.0553175	0.0760118	0.0960432	0.115838	0.111779	0.110091	0.126342	0.0381106	0.0461648	0.0200558	0.0254925	0.0377246	0.0547275	0.0204547	0.0638552	0.0593427	0.0241852	0.0389162	0.0278184	0.034582	0.0123508	0.0126033	0.0155317	0.040196	0.0392525	0.0382089	0.029115	2.9947
12410	-15722	-15705.9	-16.128	0.0875553	0.118004	0.103567	0.101236	0.0714568	0.0743022	0.127969	0.136837	0.128381	0.110058	0.0642862	0.0762481	0.0870831	0.0847232	0.0912668	0.140596	0.0591219	0.0843276	0.089703	0.120197	0.12597	0.0942469	0.132808	0.0311554	0.0497595	0.0363068	0.0255531	0.0248849	0.0601276	0.0141161	0.0797521	0.037	0.0286092	0.0283912	0.0216299	0.0316675	0.0175244	0.0400987	0.0281301	0.0523249	0.0349392	0.0420664	0.0370759	3.03106
12420	-15723.5	-15707.2	-16.263	0.0784359	0.11376	0.088579	0.112841	0.0662788	0.0852245	0.12798	0.167089	0.119147	0.110115	0.0582627	0.0818368	0.10034	0.0891253	0.0963278	0.135485	0.0577747	0.06323	0.0947033	0.139681	0.12503	0.0965467	0.136753	0.0416126	0.0539778	0.0202053	0.0293048	0.028256	0.0763347	0.0174456	0.058492	0.0615698	0.0341608	0.0286505	0.0032326	0.0445612	0.0235172	0.0340668	0.0205167	0.0394957	0.0364149	0.029211	0.0189844	3.04456
12430	-15732.6	-15716.8	-15.761	0.0774596	0.0944908	0.0733766	0.112841	0.0665065	0.0657656	0.111199	0.159856	0.114115	0.11635	0.0730788	0.0946518	0.0883923	0.0755094	0.0963763	0.143913	0.0492114	0.0891555	0.105021	0.126163	0.112364	0.0743331	0.136753	0.0209668	0.0712797	0.0377681	0.0278166	0.0163361	0.0653722	0.0303618	0.0691501	0.0665395	0.0314445	0.0487598	0.00410205	0.0278945	0.0168945	0.0259295	0.0255113	0.0523955	0.0466074	0.0329257	0.0194178	2.99436
12440	-15724.2	-15708.2	-15.9628	0.0697162	0.120663	0.0983607	0.0954476	0.0691699	0.0721836	0.111062	0.159856	0.107885	0.131576	0.0685361	0.06618	0.0902601	0.0735143	0.102977	0.126632	0.0558925	0.0821083	0.0817301	0.110079	0.126067	0.123591	0.136753	0.0372393	0.0516213	0.0283971	0.0234292	0.0319348	0.0802517	0.0300182	0.0686589	0.0621922	0.0303293	0.0269176	0.00861396	0.0288175	0.0196294	0.0322901	0.0251601	0.0389875	0.0508198	0.0368842	0.0221013	3.01453
12450	-15724.9	-15708.5	-16.3671	0.0762785	0.115999	0.0855421	0.10376	0.0666365	0.0845195	0.12007	0.175031	0.111588	0.132167	0.100467	0.0653065	0.0950335	0.0735143	0.100096	0.119298	0.0614772	0.0821083	0.0850881	0.137639	0.102357	0.095692	0.133952	0.036708	0.0468681	0.0338655	0.0239805	0.0218647	0.0548417	0.0256963	0.0686589	0.0435287	0.0318852	0.0402695	0.0247416	0.0304851	0.0200372	0.0194029	0.0283176	0.0428506	0.0633217	0.0332671	0.0407575	3.05497
12460	-15729.3	-15713.7	-15.5963	0.0832153	0.114025	0.115205	0.0989398	0.0905325	0.0934804	0.111994	0.160441	0.1155	0.0907173	0.0667518	0.0783473	0.112745	0.0729022	0.0792159	0.127412	0.0684836	0.0890659	0.0838726	0.122297	0.102008	0.0939238	0.12418	0.0316086	0.0461487	0.028628	0.0292261	0.0275601	0.0662857	0.0336098	0.0408436	0.0496742	0.0381558	0.0286673	0.0164322	0.0297194	0.0267534	0.0200376	0.0376	0.0449359	0.032236	0.0260012	0.0285084	2.97789
12470	-15727.9	-15711.4	-16.4359	0.0728766	0.0981253	0.0934547	0.104383	0.0945956	0.0858206	0.135379	0.15196	0.100413	0.116726	0.0850808	0.100606	0.105157	0.0704556	0.0917954	0.100708	0.0688991	0.095454	0.101735	0.13637	0.139204	0.0905697	0.13028	0.0254936	0.0591339	0.017919	0.0249874	0.0269083	0.051966	0.0290058	0.0577294	0.057258	0.0455563	0.0376331	0.0187485	0.0359998	0.0159994	0.025904	0.0160922	0.0435966	0.0373547	0.0373186	0.0271916	3.06185
12480	-15724.6	-15708.5	-16.0936	0.0768862	0.0981253	0.0782819	0.0813994	0.0994166	0.0717754	0.137445	0.173263	0.10674	0.124898	0.0802836	0.0875161	0.0924958	0.0790457	0.0952596	0.122892	0.0460179	0.0953927	0.089201	0.115018	0.104059	0.0874402	0.141082	0.0486301	0.0497942	0.0266276	0.0301686	0.0278358	0.0567539	0.0200824	0.0799467	0.0739953	0.03948	0.0441605	0.0107364	0.037073	0.0166286	0.0260065	0.0218149	0.0390664	0.0451837	0.0252547	0.0244356	3.02761
12490	-15729.7	-15713.6	-16.1271	0.06376	0.113661	0.0941508	0.100225	0.0989616	0.0931482	0.113774	0.153199	0.109943	0.121154	0.0682177	0.0871325	0.0936169	0.0876771	0.0962298	0.115872	0.084166	0.0890412	0.087248	0.115018	0.100628	0.0961398	0.128297	0.0455294	0.0431633	0.0323048	0.0358916	0.0096823	0.0634894	0.0238967	0.0805478	0.0448626	0.0469966	0.0346528	0.0146394	0.0280552	0.0173412	0.0389685	0.0326986	0.0463225	0.0368689	0.01745	0.0263463	3.03097
12500	-15730.9	-15714.4	-16.5302	0.0599777	0.0931225	0.101104	0.128607	0.0651674	0.0867193	0.133159	0.160716	0.109146	0.106478	0.0603181	0.0692872	0.0842238	0.0799825	0.0962298	0.129998	0.0821562	0.0975502	0.108621	0.128111	0.143176	0.111379	0.128297	0.0396916	0.0369073	0.0381989	0.038305	0.0245598	0.0601644	0.0165631	0.0892567	0.0435444	0.0266104	0.0356077	0.022033	0.0310159	0.0159451	0.0233638	0.0225291	0.0332914	0.0438445	0.0371907	0.0291235	3.07127
12510	-15727	-15710.2	-16.7536	0.110274	0.131393	0.104753	0.121966	0.0694684	0.0686127	0.122345	0.151209	0.0911555	0.128334	0.081986	0.0760197	0.114854	0.0817239	0.0904276	0.133644	0.0504426	0.0902103	0.0870703	0.125726	0.108702	0.0896358	0.122574	0.0375951	0.0498484	0.0375884	0.0280073	0.0278649	0.0555413	0.0228979	0.0708486	0.0564992	0.0321324	0.0222541	0.0189315	0.0393641	0.0148035	0.0301058	0.0227649	0.0395	0.0554241	0.0414492	0.0376685	3.09362
12520	-15723.3	-15706.3	-16.9831	0.0863492	0.130864	0.100422	0.113122	0.0774442	0.0757629	0.121772	0.158432	0.113389	0.103373	0.0975243	0.0779154	0.101535	0.0738303	0.110089	0.133644	0.0783069	0.082331	0.108352	0.111589	0.104702	0.0830746	0.136512	0.0401516	0.0567395	0.0307138	0.0189514	0.0404625	0.0633832	0.0193323	0.0789628	0.0559169	0.0241737	0.0384016	0.019794	0.0356432	0.00900907	0.0358214	0.0267646	0.0447801	0.0390767	0.0260692	0.0320822	3.11656
12530	-15723.8	-15707.3	-16.4637	0.0727419	0.10168	0.0945368	0.0927188	0.0720145	0.0682501	0.131838	0.163029	0.0947459	0.111267	0.0708479	0.0823783	0.112263	0.0725956	0.0867545	0.133644	0.0506873	0.0763262	0.0950071	0.133813	0.117292	0.113469	0.160652	0.0472889	0.0512392	0.0380222	0.0215011	0.0269159	0.0687236	0.0288577	0.0892771	0.0578923	0.0365301	0.0275883	0.0131529	0.0277885	0.00945971	0.0289522	0.0281174	0.0471994	0.0463719	0.0332017	0.0279896	3.06462
12540	-15729.6	-15713.1	-16.5298	0.0948437	0.109946	0.100657	0.109577	0.0663629	0.0923703	0.107724	0.161592	0.12376	0.0986662	0.0720734	0.0828028	0.0879158	0.0718816	0.102736	0.139889	0.063637	0.0938116	0.0841146	0.144192	0.116418	0.113469	0.148523	0.0389534	0.0298087	0.0268911	0.0246706	0.0375907	0.0728151	0.0252388	0.0834122	0.0616668	0.0263414	0.0328308	0.0239109	0.0369259	0.0125097	0.016185	0.0236051	0.0336415	0.0256494	0.0266547	0.0249629	3.07123
12550	-15731.4	-15715.1	-16.2267	0.072567	0.0945618	0.0930238	0.112507	0.0720432	0.0757968	0.125498	0.179812	0.0983041	0.0931448	0.0741068	0.0870759	0.116026	0.087767	0.0766228	0.139889	0.0795256	0.08834	0.101509	0.143237	0.0970644	0.0970735	0.127622	0.0396042	0.0393198	0.0287482	0.0388782	0.0285448	0.0640304	0.0270448	0.0705053	0.0482246	0.0363087	0.0272457	0.0181916	0.0424916	0.0199412	0.00678229	0.02651	0.0400248	0.0419593	0.0296698	0.0337772	3.04092
12560	-15731.6	-15716.5	-15.1432	0.0974218	0.125026	0.0832239	0.093984	0.0802888	0.0770125	0.105075	0.132211	0.1234	0.0910818	0.0681258	0.076563	0.0968212	0.0701649	0.0849223	0.115147	0.0817018	0.0954117	0.0900497	0.123382	0.106844	0.0970735	0.14769	0.0394055	0.0307214	0.0267857	0.0377632	0.0304987	0.0652652	0.0144255	0.0727951	0.058595	0.0216343	0.0242524	0.0311192	0.0355391	0.0194619	0.0158457	0.0191887	0.0353462	0.0310343	0.033114	0.0271597	2.93257
12570	-15729.8	-15713.5	-16.3538	0.0720593	0.107315	0.0690279	0.110515	0.0802888	0.0707509	0.130379	0.15746	0.118592	0.132532	0.0695008	0.076563	0.0832412	0.0719077	0.0718057	0.121251	0.0957686	0.0899063	0.102259	0.126727	0.123795	0.100422	0.13868	0.0410829	0.0545974	0.0332699	0.0244695	0.0313528	0.0699574	0.016075	0.0650238	0.0420767	0.0296409	0.0425631	0.0308023	0.0346348	0.0142946	0.0296501	0.0245932	0.0406501	0.0378867	0.0376133	0.0326494	3.05363
12580	-15728.6	-15713.1	-15.5057	0.0736802	0.0960718	0.0944033	0.11061	0.0663876	0.0798224	0.107521	0.201823	0.10463	0.113083	0.0774113	0.0754704	0.110442	0.0876433	0.110049	0.110261	0.0620976	0.0870436	0.0970438	0.120429	0.117826	0.0882489	0.127648	0.0309939	0.039632	0.0390759	0.0226739	0.0225368	0.0686698	0.0230713	0.0762618	0.0493579	0.0251947	0.0313286	0.0320453	0.022664	0.0141862	0.0139537	0.0151797	0.04076	0.0316432	0.026544	0.0234088	2.96883
12590	-15728.4	-15710.8	-17.6727	0.0882504	0.129811	0.098437	0.11061	0.0823544	0.0895387	0.120236	0.154884	0.0938591	0.112617	0.0701831	0.0674945	0.101504	0.0895903	0.109975	0.141642	0.0604991	0.090412	0.0984602	0.147866	0.114357	0.106393	0.149514	0.046736	0.0376512	0.0371495	0.0330498	0.0271373	0.0560277	0.0240776	0.0622185	0.067483	0.0300688	0.0494964	0.0228663	0.0449238	0.0256521	0.0187363	0.0148951	0.054133	0.0406982	0.031794	0.03224	3.18552
12600	-15732.3	-15715.4	-16.8778	0.0753843	0.126972	0.103491	0.101959	0.0768034	0.0786504	0.131994	0.154489	0.119631	0.100542	0.0736666	0.0870842	0.0965748	0.0921385	0.0935054	0.132126	0.0603653	0.07962	0.113587	0.115281	0.111722	0.0887341	0.129883	0.0360159	0.0486696	0.0222058	0.016343	0.0410328	0.0612212	0.0271676	0.059514	0.0598467	0.046237	0.0382506	0.0202881	0.0488005	0.0316905	0.0125275	0.0124993	0.060044	0.0372754	0.0469645	0.035238	3.10604
12610	-15721.3	-15705.1	-16.1905	0.0770531	0.116399	0.0927823	0.117052	0.0737392	0.075148	0.11624	0.154489	0.115478	0.120055	0.091001	0.0945823	0.108551	0.0760951	0.0990902	0.138024	0.0544619	0.0864019	0.106759	0.118479	0.111722	0.104443	0.147369	0.0293442	0.0507105	0.0245258	0.0193045	0.0296903	0.0664729	0.0179315	0.0618361	0.0368829	0.0346238	0.035568	0.0135472	0.0353899	0.00961618	0.0125741	0.0214028	0.0469121	0.0416018	0.0271489	0.0268042	3.0373
12620	-15720	-15704.4	-15.5169	0.0770531	0.116399	0.080266	0.100113	0.0923951	0.0820353	0.105299	0.147683	0.0948391	0.122109	0.0811655	0.0793109	0.0853176	0.0658117	0.0852704	0.117056	0.0471205	0.0695494	0.116452	0.134123	0.123053	0.0943424	0.138033	0.0280639	0.0517619	0.0242474	0.0195575	0.0345177	0.0654276	0.0193101	0.0794921	0.0552174	0.022928	0.0362019	0.0260669	0.0291586	0.01784	0.0292074	0.0320218	0.044954	0.047817	0.0228178	0.0285388	2.96995
12630	-15719.5	-15703.7	-15.8477	0.0905529	0.110463	0.0889621	0.11579	0.0670407	0.0592402	0.130782	0.150022	0.104475	0.105596	0.0732151	0.0793109	0.0987066	0.07869	0.101327	0.134881	0.0528895	0.0822336	0.0995671	0.114418	0.109849	0.0919031	0.133617	0.0507639	0.0517619	0.025443	0.0217433	0.0330454	0.053709	0.0315235	0.0663401	0.0654629	0.0224904	0.0532347	0.0223553	0.0398611	0.016855	0.0180265	0.0274859	0.0395615	0.0359453	0.0308684	0.0230157	3.00303
12640	-15726.9	-15711.2	-15.6959	0.0797362	0.118978	0.0881781	0.0985181	0.071486	0.0996543	0.107268	0.160064	0.106332	0.124478	0.0620825	0.0893662	0.0895128	0.0478708	0.081301	0.12937	0.0787024	0.066212	0.0952436	0.134654	0.132297	0.0968467	0.13234	0.03083	0.0475806	0.0330398	0.0169734	0.02054	0.0494647	0.0208912	0.0699079	0.0671911	0.0310281	0.0558667	0.0209843	0.0316497	0.0157818	0.0229094	0.0289018	0.0458058	0.0419578	0.0293263	0.0167247	2.98785
12650	-15732.7	-15716.2	-16.4602	0.0755267	0.0985525	0.11118	0.122688	0.073975	0.0819964	0.10957	0.156526	0.118122	0.136518	0.0677301	0.0875165	0.11742	0.0862112	0.0711725	0.130965	0.0869833	0.0849512	0.0837803	0.128232	0.0956412	0.0990607	0.128298	0.0396738	0.0633808	0.0352495	0.0259616	0.0219129	0.0516721	0.0258074	0.0635539	0.0668213	0.0263113	0.0380992	0.0153095	0.0315168	0.00683116	0.0397646	0.0241455	0.0395815	0.0413828	0.0229512	0.031727	3.06427
12660	-15716	-15700.4	-15.6183	0.0740208	0.105126	0.0882539	0.0993915	0.0731423	0.0808127	0.11127	0.162858	0.104073	0.107987	0.0630209	0.0888766	0.107881	0.0903146	0.0879455	0.145532	0.0630888	0.0689359	0.0913352	0.120796	0.134776	0.09935	0.128545	0.0328945	0.0447161	0.0314908	0.0205704	0.0292216	0.0605692	0.0231314	0.0571165	0.0478884	0.039876	0.0416653	0.0245389	0.023181	0.016883	0.0245487	0.0251518	0.0462491	0.0367909	0.030093	0.0261699	2.98008
12670	-15731.3	-15715.6	-15.7005	0.0835082	0.101807	0.0699583	0.0856682	0.0675151	0.0642531	0.113338	0.172593	0.0842469	0.0995437	0.0746718	0.0862504	0.0945898	0.0817465	0.118557	0.138489	0.075727	0.0793032	0.0845242	0.122634	0.111367	0.111592	0.156894	0.0381665	0.0488265	0.0285683	0.0218986	0.0263718	0.0633638	0.019618	0.0673866	0.072757	0.0290796	0.0312241	0.0100166	0.0321577	0.0274991	0.0258773	0.0197662	0.0399154	0.0514203	0.0252853	0.0303224	2.9883
12680	-15724.2	-15708.5	-15.6345	0.0780861	0.0923596	0.0969765	0.126961	0.070423	0.0804872	0.109821	0.173131	0.102348	0.108119	0.0621149	0.0842109	0.0979302	0.089882	0.0830227	0.117414	0.0689902	0.097048	0.093252	0.133847	0.111367	0.109451	0.129085	0.0320709	0.0434561	0.0378991	0.0232623	0.0326715	0.0531146	0.0300479	0.0725412	0.0390158	0.0300166	0.0297998	0.0199464	0.0247556	0.0141023	0.0196332	0.0177459	0.0418029	0.040543	0.0391435	0.0238045	2.9817
12690	-15737.7	-15720.9	-16.7823	0.0780861	0.101925	0.0799017	0.097067	0.0897456	0.0940059	0.140362	0.142724	0.087164	0.112848	0.0672742	0.0899242	0.0738738	0.0821415	0.0874644	0.13934	0.0612386	0.0969072	0.127407	0.123584	0.133783	0.0976138	0.156007	0.0500691	0.03802	0.0260605	0.0253287	0.0288114	0.0642257	0.0201565	0.0949762	0.065671	0.0261702	0.0355311	0.0308656	0.0561163	0.0162468	0.0279643	0.0100454	0.0366427	0.0303664	0.0248385	0.0279865	3.09648
12700	-15723.9	-15707.6	-16.3361	0.104334	0.121065	0.111866	0.108772	0.0743304	0.069951	0.109959	0.147682	0.117462	0.106746	0.0702638	0.0835922	0.0890783	0.0821415	0.0981589	0.136489	0.0573332	0.0944448	0.0931667	0.134581	0.133783	0.105871	0.141186	0.0375405	0.0511423	0.0181324	0.021626	0.0204055	0.0663854	0.0144303	0.0868808	0.0497661	0.0285793	0.0307595	0.0136742	0.0258033	0.0201506	0.0191841	0.0263533	0.0408642	0.0267846	0.0376475	0.0234919	3.05186
12710	-15730.9	-15714.4	-16.5082	0.0899719	0.124032	0.0983423	0.104733	0.0557301	0.0905255	0.13749	0.174963	0.111038	0.10681	0.0714408	0.0689101	0.103913	0.0778865	0.090751	0.136489	0.0702991	0.0932834	0.110433	0.121763	0.133783	0.0845409	0.12631	0.0408906	0.0420136	0.0157247	0.0214946	0.0266107	0.0722192	0.00990132	0.0712044	0.0629537	0.0221543	0.0358655	0.0349587	0.0472022	0.0135225	0.0163612	0.0221461	0.041832	0.0298901	0.0400589	0.0186348	3.06908
12720	-15731.3	-15714.8	-16.5897	0.0890774	0.102814	0.0771753	0.103204	0.0698469	0.102085	0.149223	0.156801	0.116298	0.121507	0.0789196	0.0741369	0.0837835	0.0670515	0.127795	0.122986	0.0578606	0.0881615	0.0879001	0.117485	0.118816	0.107768	0.150324	0.0534244	0.0554462	0.0230011	0.0169907	0.0319714	0.0648253	0.0133291	0.0715503	0.0754115	0.0316667	0.0345019	0.0116468	0.0220096	0.0207779	0.0172133	0.0326065	0.0464806	0.0398005	0.0201618	0.0233908	3.07723
12730	-15729.3	-15713.8	-15.5171	0.0865094	0.0996682	0.068381	0.108477	0.0959457	0.0874523	0.12263	0.156801	0.116298	0.117581	0.065522	0.0675111	0.0887883	0.0893954	0.0824164	0.136232	0.0630739	0.0682751	0.0879001	0.110627	0.118816	0.0997644	0.141128	0.0449871	0.0435375	0.028037	0.0160067	0.0283222	0.0858415	0.0152296	0.0760742	0.0459905	0.0341242	0.0350477	0.0103157	0.0330447	0.0243117	0.0221362	0.0296373	0.0408253	0.0456978	0.0148204	0.016786	2.96997
12740	-15727.3	-15710.8	-16.4697	0.0878934	0.118348	0.0781604	0.128743	0.0597917	0.0850915	0.135257	0.156738	0.104279	0.100494	0.0566379	0.0689774	0.115221	0.0782294	0.0916358	0.125236	0.0489978	0.0907805	0.0904028	0.145915	0.107801	0.115522	0.145087	0.0519652	0.0402907	0.026669	0.0226473	0.0316456	0.0708914	0.0106297	0.0678755	0.0564914	0.0243268	0.0323995	0.019441	0.0360593	0.0269039	0.0280714	0.0340001	0.0488467	0.0439893	0.0266012	0.0302414	3.06522
12750	-15725.5	-15708.6	-16.8533	0.0687957	0.0954726	0.0801965	0.101707	0.0856324	0.0771643	0.147851	0.179817	0.104694	0.100494	0.0826198	0.0824363	0.10367	0.0767154	0.106361	0.138579	0.0677896	0.0741425	0.0901474	0.141028	0.107758	0.101218	0.158726	0.0418969	0.0530115	0.0299613	0.0203848	0.0293613	0.0537595	0.0164018	0.0881493	0.0705599	0.0230224	0.0316133	0.0224828	0.0374567	0.0183342	0.017585	0.0378705	0.0310717	0.0424618	0.0334199	0.0317605	3.10358
12760	-15726.6	-15709.8	-16.7941	0.0859806	0.128559	0.0892137	0.102262	0.0726443	0.0852066	0.110681	0.182445	0.103972	0.104869	0.0674267	0.0919723	0.105534	0.0844719	0.0984193	0.125739	0.0693486	0.0994055	0.089447	0.126019	0.11819	0.0963393	0.158726	0.0437338	0.0288651	0.028063	0.018407	0.037684	0.0557482	0.00882195	0.0788282	0.0584073	0.0196779	0.0292293	0.0155538	0.0449506	0.0246385	0.0137709	0.0323347	0.0615948	0.0400122	0.035207	0.0252591	3.09766
12770	-15723.1	-15706.6	-16.4841	0.0846752	0.105791	0.0866043	0.122381	0.0687584	0.0870312	0.112917	0.163641	0.114828	0.13623	0.0841065	0.0805039	0.0982751	0.0808048	0.0931215	0.116557	0.0703211	0.0735626	0.0825274	0.124948	0.128742	0.0963393	0.12596	0.0440136	0.0353578	0.0329628	0.0309386	0.0344349	0.069005	0.00843371	0.0907904	0.0526358	0.0331796	0.0430169	0.0275865	0.0351873	0.0158673	0.0278119	0.0240318	0.0345782	0.0370253	0.026109	0.0250744	3.06667
12780	-15724.1	-15708	-16.0377	0.0874568	0.118972	0.0831031	0.103643	0.0662883	0.0758608	0.123248	0.186994	0.112302	0.0924899	0.0658933	0.0803103	0.0916299	0.0858668	0.0885333	0.127497	0.0690751	0.0640914	0.0975244	0.128794	0.128545	0.0985733	0.13998	0.0273655	0.0416806	0.0435775	0.0306579	0.0263467	0.0595479	0.0097216	0.0668891	0.0496055	0.0204545	0.0389466	0.0244862	0.0315722	0.0192591	0.0246143	0.0363638	0.0473681	0.0340367	0.0350006	0.0378554	3.02202
12790	-15717.4	-15700.5	-16.8027	0.0817531	0.115729	0.0896391	0.107626	0.077243	0.0857812	0.131983	0.163136	0.112441	0.115921	0.0774307	0.0803103	0.104976	0.0896924	0.100931	0.12374	0.0576295	0.0837687	0.0987959	0.128794	0.130882	0.104227	0.138342	0.0566467	0.0573604	0.0335913	0.0276386	0.022613	0.0563304	0.0117557	0.0746104	0.0520411	0.0312569	0.0317175	0.0232061	0.0257064	0.00683727	0.0188284	0.0310097	0.0352787	0.0430783	0.0271596	0.0310817	3.09852
